accession	spe_PC1	spe_PC2	spe_PC3
GB_GCA_945861225.1	0.807018334377688	-0.144000594505183	-0.0138064400842527
GB_GCA_903825645.1	0.812092006903114	-0.142078199941476	-0.0127791520610942
GB_GCA_019747795.1	0.769934573015274	-0.15802890258872	-0.0213089567340811
GB_GCA_020849475.1	0.774999304000706	-0.156108310872971	-0.0202830919493897
GB_GCA_024235015.1	0.762064025871335	-0.161006291837142	-0.0229008007941476
GB_GCA_002292285.1	0.779506920854635	-0.1543915198255	-0.0193675283787665
GB_GCA_002390205.1	0.837331772319917	-0.132513760847663	-0.00766350026201817
GB_GCA_913047675.1	0.84346797703224	-0.13020517422544	-0.00642510565679366
GB_GCA_902557415.1	0.837844188132383	-0.132336003352409	-0.00756392677980173
GB_GCA_012032555.1	0.718309515496466	-0.176949219619573	-0.0315888604637368
GB_GCA_000828835.1	0.714897776165441	-0.17825021961237	-0.0322818031456828
GB_GCA_003646175.1	0.720851718932007	-0.175976123175897	-0.0310709630274777
GB_GCA_000785145.2	0.732538818635287	-0.171519871391407	-0.0286972915908289
GB_GCA_016745035.1	0.734860025205352	-0.170515231559842	-0.0281799208229352
GB_GCA_002733105.1	0.717572212242666	-0.177096542718401	-0.0316946506023799
GB_GCA_905479075.1	0.725848493610601	-0.173948139214844	-0.0300164403993088
GB_GCA_913042265.1	0.746429773858092	-0.166098964331717	-0.0258359318317304
GB_GCA_905479985.1	0.737637337844135	-0.16945277674053	-0.0276220903270373
GB_GCA_903824965.1	0.706271878223798	-0.181196078189821	-0.0339239719180179
GB_GCA_012103455.1	0.751005386318821	-0.16413038743938	-0.0248352595388034
GB_GCA_008501635.1	0.665165537989633	-0.196955814245819	-0.0423050463457858
GB_GCA_002897735.1	0.681415317753271	-0.190787029323109	-0.0390173874507668
GB_GCA_002255365.1	0.676426582540848	-0.192693120194514	-0.0400316930979911
GB_GCA_003695825.1	0.676100121863907	-0.192802578082555	-0.0400916374189611
GB_GCA_015491615.1	0.70527217701319	-0.18165724893442	-0.0341600172385098
RS_GCF_003967195.1	0.657963493765487	-0.199765601953386	-0.0437942493966363
GB_GCA_919902765.1	0.691532565168467	-0.186955563262751	-0.0369751547615974
GB_GCA_015487785.1	0.667746843910307	-0.196039913908298	-0.0418100365533931
GB_GCA_003252455.1	0.694528667084647	-0.185843220601789	-0.0363788186119485
GB_GCA_024762755.1	0.671216479944318	-0.195037175308137	-0.0412372034676959
GB_GCA_011371455.1	0.665780353101542	-0.19711499383636	-0.0423428008221694
GB_GCA_024276955.1	0.673163199863985	-0.194310884184511	-0.0408487012980113
GB_GCA_913009875.1	0.674402616942415	-0.193840038326141	-0.0405978339700401
GB_GCA_011051755.1	0.681720405818067	-0.19105882011512	-0.0391161432631059
GB_GCA_021647505.1	0.682396897952937	-0.190801697599272	-0.038979163004901
GB_GCA_011051685.1	0.683412063160547	-0.190398295749128	-0.0387657198722582
GB_GCA_002401775.2	0.710927484849257	-0.179936739613681	-0.0331924589460351
GB_GCA_021648485.1	0.695045515710354	-0.185975992238063	-0.036409688715459
GB_GCA_022627515.1	0.685133886184314	-0.189660165613369	-0.0383826281734645
GB_GCA_013152545.1	0.698848608997389	-0.184437058123231	-0.0356011119627444
GB_GCA_024641505.1	0.700743062096951	-0.183538726076186	-0.0351438295474785
GB_GCA_905480065.1	0.685182290239152	-0.189453032507289	-0.0383053894947968
GB_GCA_020027635.1	0.679925661599656	-0.191462253499132	-0.0393743736727945
GB_GCA_003230545.1	0.677230121800065	-0.192490670751905	-0.0399217350008984
GB_GCA_015494295.1	0.66254649972917	-0.198110190687821	-0.0429110107259472
GB_GCA_024102665.1	0.671817232422294	-0.194577841813244	-0.0410304779487092
GB_GCA_913053655.1	0.680388969782776	-0.191310263546672	-0.0392910704742656
GB_GCA_022340245.1	0.677210395555644	-0.192522440210275	-0.0399362831214596
RS_GCF_003932505.1	0.653001928859569	-0.201730167275621	-0.0448409929048943
GB_GCA_002699185.1	0.653288807807898	-0.201620687618782	-0.0447827320364615
GB_GCA_019911805.1	0.660946388827396	-0.198709163499212	-0.0432319519598684
GB_GCA_018819175.1	0.669798071031562	-0.195335081041217	-0.0414359172329608
GB_GCA_016214925.1	0.667398402415922	-0.196250471905655	-0.0419231065610685
GB_GCA_013151035.1	0.668003530317973	-0.195963931811832	-0.0417763612036674
GB_GCA_013151795.1	0.677032211479562	-0.192344083293953	-0.039868640888835
RS_GCF_013343005.1	0.644072176218726	-0.204948388708916	-0.0465742409251207
GB_GCA_018648825.1	0.689714710743102	-0.187651750293261	-0.0373429240069009
GB_GCA_013349825.1	0.699417449860701	-0.183945334803309	-0.0353704013796621
GB_GCA_015232955.1	0.719506481029074	-0.176237673014254	-0.0312711886226627
GB_GCA_015231865.1	0.735399318755688	-0.170167591914484	-0.0280395177430689
GB_GCA_002101225.1	0.738728229037243	-0.169830868258362	-0.0276781475151186
GB_GCA_913061075.1	0.761770097920274	-0.161137371278305	-0.0230291148298825
GB_GCA_002292375.1	0.793627813682172	-0.149108044364972	-0.0165980055607567
GB_GCA_002101235.1	0.778241502705028	-0.154937968744301	-0.019710584800496
GB_GCA_002101205.1	0.789996863812522	-0.150491023663711	-0.0173349169395935
GB_GCA_012959695.1	0.774348394809595	-0.156411032852883	-0.0204974710184227
GB_GCA_012960055.1	0.773467506459421	-0.156744299701195	-0.0206755004115367
GB_GCA_016764415.1	0.785323302728455	-0.152255949977743	-0.0182784188744972
GB_GCA_002733135.1	0.762611756548283	-0.160838674557012	-0.0228653867032712
GB_GCA_020445565.1	0.658401918057083	-0.199856791451938	-0.0438017757810844
GB_GCA_016714645.1	0.719798166674884	-0.177004303026591	-0.0315529052619874
GB_GCA_018435665.1	0.725674136564046	-0.174779196576506	-0.0303658155528116
GB_GCA_009928645.1	0.72658866007491	-0.174432424799942	-0.0301808873714306
GB_GCA_018812525.1	0.701556998062495	-0.18393460602269	-0.0352488475412967
GB_GCA_013041975.1	0.704976561466191	-0.182654521360202	-0.0345637847224005
GB_GCA_003972985.1	0.702324340734786	-0.183702005239856	-0.0351161952265032
GB_GCA_011051425.1	0.716383909723626	-0.178380215642196	-0.0322769179900866
GB_GCA_012962365.1	0.718486278880089	-0.177583619472393	-0.0318520451267066
GB_GCA_011389885.1	0.692489837584175	-0.187483676302853	-0.0371264918986595
GB_GCA_024206335.1	0.686115141781865	-0.18994695022681	-0.0384337112657627
GB_GCA_024227135.1	0.710144992302904	-0.180917480905459	-0.0336070479130474
GB_GCA_024235255.1	0.71808942118083	-0.1779407059178	-0.0320142751302266
GB_GCA_024235175.1	0.724040074367542	-0.175693185115994	-0.0308145210755762
GB_GCA_020445405.1	0.724365855774165	-0.175570092466445	-0.0307488200857695
GB_GCA_011051715.1	0.679321912610179	-0.192564696809419	-0.0398236233748427
GB_GCA_022360595.1	0.695117788744114	-0.186606492533941	-0.0366424530844005
GB_GCA_002869585.1	0.691425829284959	-0.188002248178821	-0.0373872891116868
GB_GCA_003062205.1	0.697513583359046	-0.185696263921415	-0.0361572729637844
RS_GCF_022530855.1	0.703464346207536	-0.183456954467274	-0.0349607813162483
RS_GCF_001007875.1	0.703264879432577	-0.183552863154156	-0.0350091708311657
RS_GCF_000428045.1	0.696332820871057	-0.186171812838774	-0.0364069959997168
GB_GCA_007713595.1	0.707189879219735	-0.182070772933408	-0.03421800677446
RS_GCF_007625115.1	0.705370373735274	-0.182758133404356	-0.0345848836995157
RS_GCF_000380185.1	0.704637411334704	-0.181547159468362	-0.034129713763311
GB_GCA_016711335.1	0.702929802937116	-0.18220124388549	-0.0344776552253267
GB_GCA_008015155.1	0.715103748665257	-0.177542873498879	-0.0319985581962635
RS_GCF_900167255.1	0.719451450410247	-0.175877769317481	-0.0311127470511228
GB_GCA_015486375.1	0.717622205820018	-0.176522115302334	-0.0314636036057069
GB_GCA_024762895.1	0.648480861858142	-0.202922464750082	-0.0455210694822255
GB_GCA_014762505.1	0.641572896218604	-0.205573576997163	-0.0469305462977215
GB_GCA_022824965.1	0.755256267757191	-0.162051021767529	-0.0237671905086984
GB_GCA_009839635.1	0.750799733976394	-0.163759357951247	-0.0246759135015901
GB_GCA_001730015.1	0.7182055641127	-0.176294671841364	-0.0313336025702672
GB_GCA_020627685.1	0.746066645582617	-0.165753736690352	-0.0257002935240027
RS_GCF_002215215.1	0.754344838734884	-0.16258753756718	-0.0240146870774508
GB_GCA_013002205.1	0.758536920465704	-0.160983433993259	-0.0231608394737212
GB_GCA_019634245.1	0.738038171514384	-0.168795049265494	-0.0273249240665145
GB_GCA_013373515.1	0.765409730830171	-0.158155485797394	-0.0216895898607417
GB_GCA_022712755.1	0.737410318575417	-0.168706395900454	-0.0273365458748813
GB_GCA_015494035.1	0.761319207358747	-0.161433827814774	-0.0230504836172489
GB_GCA_024275935.1	0.754799798465456	-0.164241061355549	-0.0244856072012562
GB_GCA_015222805.1	0.752559589187991	-0.165101128044514	-0.02494319014344
GB_GCA_021648125.1	0.762070490802036	-0.1615068378919	-0.023020137348644
GB_GCA_021648045.1	0.766420963783049	-0.15986184507229	-0.0221401905957654
GB_GCA_003232965.1	0.759336061386309	-0.162541031342263	-0.023573302479507
GB_GCA_024640025.1	0.770382889883252	-0.158299655576869	-0.0213152151929769
GB_GCA_024277815.1	0.775863763921865	-0.156276506938866	-0.0202224237788161
GB_GCA_003233115.1	0.782594834714061	-0.153729962251464	-0.0188603579342427
GB_GCA_013042835.1	0.781703517305758	-0.154065374636193	-0.0190401296050443
GB_GCA_024640045.1	0.768902243940793	-0.158876047463791	-0.0216201437872777
GB_GCA_016713135.1	0.769456920473738	-0.158854196361756	-0.0215509915162756
GB_GCA_016717705.1	0.779392294620441	-0.155104449799664	-0.0195429380894359
GB_GCA_020693165.1	0.780413181559031	-0.154718733980635	-0.0193364722402129
GB_GCA_022841325.1	0.796635594745575	-0.148592505040163	-0.0160565058866021
GB_GCA_024234055.1	0.789375664741412	-0.151335093871334	-0.0175246525399515
RS_GCF_022419185.1	0.89636232341027	-0.110935063475119	0.00412641101686897
GB_GCA_019459185.1	0.784766469504449	-0.153100495944015	-0.0184548292509306
GB_GCA_023954075.1	0.799213914219972	-0.147632850882358	-0.0155307178004302
GB_GCA_016718605.1	0.792896108873209	-0.150020751320443	-0.0168090342762202
GB_GCA_016721015.1	0.80733922214666	-0.14455835386265	-0.0138874659402419
GB_GCA_021372495.1	0.771350905477296	-0.158176452149608	-0.0211736204660587
GB_GCA_021787175.1	0.790608991115912	-0.150897842709162	-0.0172774766509392
GB_GCA_004298015.1	0.8332824845574	-0.134771610465274	-0.00864364230552014
GB_GCA_016721845.1	0.786420421876641	-0.152435142830146	-0.0181112534264116
GB_GCA_003645495.1	0.788459864860192	-0.151649896104927	-0.0176974640835321
GB_GCA_022567775.1	0.780285343178384	-0.154740337816619	-0.019351472436724
GB_GCA_004357475.1	0.784110331108091	-0.153296069722266	-0.0185781331494867
GB_GCA_021773155.1	0.819392275284361	-0.140040612551529	-0.0114630891259955
GB_GCA_021773055.1	0.825861886283853	-0.137600615773274	-0.0101558074340923
GB_GCA_945788625.1	0.790326685578748	-0.150996547713422	-0.0173346178523007
GB_GCA_024639825.1	0.802893814657647	-0.146255610607022	-0.014794914946741
GB_GCA_009937505.1	0.798766896514537	-0.147806474455018	-0.0156273443311476
GB_GCA_009937525.1	0.799646502412235	-0.147474596136092	-0.0154495730854579
GB_GCA_024640305.1	0.802916171691833	-0.146233762549345	-0.0147865318669616
GB_GCA_013151645.1	0.771873137089815	-0.157886172217085	-0.0210430838777918
GB_GCA_022563505.1	0.772871521271463	-0.157508976557313	-0.0208411643664485
GB_GCA_020341735.1	0.731005687186158	-0.172813074619583	-0.0291537404762465
GB_GCA_024640085.1	0.73519194772653	-0.171222106954819	-0.0283042704413216
GB_GCA_024234075.1	0.791532409564708	-0.149623462141857	-0.0168077104001971
GB_GCA_001303245.1	0.751259521152265	-0.164943192657825	-0.0249866282312289
GB_GCA_002683405.1	0.739632567911689	-0.169215215074913	-0.0272902242677082
RS_GCF_005047655.1	0.819991181023956	-0.139059752221953	-0.0110787115584955
GB_GCA_020697055.1	0.808065206151262	-0.143586523124953	-0.0134986083924565
GB_GCA_021731445.1	0.823840059081439	-0.13759545641249	-0.0102966941567187
GB_GCA_019689635.1	0.79292695890437	-0.149353298842402	-0.0165753553501715
GB_GCA_013823855.1	0.843142925567257	-0.130323364390148	-0.00639399380011649
GB_GCA_021732745.1	0.84045346098622	-0.131343691536995	-0.00693954891126865
GB_GCA_004298465.1	0.832075049084826	-0.134482807063514	-0.00862893171039716
RS_GCF_016584055.1	0.740210070942734	-0.168284754593484	-0.0269664049978854
GB_GCA_913055765.1	0.760423399590032	-0.160564778492796	-0.0228530876754612
GB_GCA_913055575.1	0.761930948828492	-0.15998847171177	-0.022546129973282
GB_GCA_002401655.1	0.760284633922512	-0.161983531077462	-0.0232294559175801
GB_GCA_002733465.1	0.752385851030531	-0.164983281666367	-0.0248329477148511
GB_GCA_905479925.1	0.753886874878104	-0.164407522123004	-0.0245262580916584
GB_GCA_011322365.1	0.722351818516822	-0.176279615861758	-0.0308929763432045
RS_GCF_009650135.1	0.769772919833847	-0.161767710888905	-0.0223702205258255
GB_GCA_012269655.1	0.757304013720035	-0.166406835190104	-0.0248711384161739
GB_GCA_009922705.1	0.770746125161531	-0.161770770602868	-0.0222833508659854
GB_GCA_913062835.1	0.779943784013127	-0.158437297050834	-0.0204648742958398
GB_GCA_024640985.1	0.787673736485187	-0.155637449040876	-0.0189369143117649
GB_GCA_002717305.1	0.826149129903946	-0.141448119558769	-0.0112567214717835
GB_GCA_002731015.1	0.83112371533703	-0.139612237197152	-0.0102633550344712
GB_GCA_913042205.1	0.824991836839024	-0.141875029169207	-0.0114877717575284
GB_GCA_002714245.1	0.820089691560604	-0.143684291646642	-0.0124667006995616
GB_GCA_008087055.1	0.790610357341346	-0.154558892507906	-0.0183520716494458
GB_GCA_913061245.1	0.790123583645816	-0.154738653092264	-0.0184493052395061
GB_GCA_902536515.1	0.805551327515025	-0.149043141587562	-0.0153681213009173
GB_GCA_902541775.1	0.807269220846521	-0.148408862320802	-0.0150250051587326
GB_GCA_002705795.1	0.810451903962619	-0.147232884992801	-0.0143890566096737
GB_GCA_021773555.1	0.799381074688178	-0.15226934751998	-0.0168743741925398
GB_GCA_002726655.1	0.804388889686427	-0.150426723881091	-0.0158758323178466
GB_GCA_012960535.1	0.845915551066073	-0.135143236041251	-0.00759324821202922
GB_GCA_018607685.1	0.827601484912344	-0.14200243267157	-0.0112782057564842
GB_GCA_018667205.1	0.842278138894855	-0.136616260071876	-0.00835548133660482
GB_GCA_012961165.1	0.833272123829122	-0.139922676474459	-0.0101492989888061
GB_GCA_018665025.1	0.835909971583989	-0.138954402524087	-0.00962393942940265
GB_GCA_018645845.1	0.841821419310172	-0.136784479604914	-0.00844659922603577
GB_GCA_018656865.1	0.823803386291472	-0.143364298008525	-0.0120259784000472
GB_GCA_012960755.1	0.812552005159536	-0.147415567577475	-0.0142463268857285
GB_GCA_016763855.1	0.826424824616952	-0.142311458979576	-0.0114801506209734
GB_GCA_013204195.1	0.812366973845504	-0.147507067412615	-0.0142902580691244
GB_GCA_002389265.1	0.814034493109917	-0.14689391851461	-0.0139578934066074
GB_GCA_018607725.1	0.813846276781085	-0.14696313792859	-0.0139954116391976
GB_GCA_021773565.1	0.845893745778481	-0.134496641396242	-0.00741003865961663
GB_GCA_913055755.1	0.738596610174482	-0.174274378211307	-0.0289139199319015
RS_GCF_014904735.1	0.741932037523847	-0.173041284972098	-0.0282475142930681
GB_GCA_018069465.1	0.783185388111322	-0.15801026516238	-0.0200734512726568
GB_GCA_003646355.1	0.784182426980099	-0.157643065299144	-0.0198746825307652
GB_GCA_002162815.1	0.783565973234129	-0.157870330388898	-0.0199976535302602
GB_GCA_003645535.1	0.786156531731425	-0.156902535491211	-0.0194765270813404
GB_GCA_021773435.1	0.797204329625629	-0.152828564387765	-0.0172722939790399
GB_GCA_018069525.1	0.773545185924884	-0.161526769526844	-0.0219843654079931
GB_GCA_016191205.1	0.797172757844175	-0.152810695207561	-0.0172690662469358
RS_GCF_014705705.1	0.732047485774107	-0.176936769535883	-0.0302893546781554
RS_GCF_000153125.2	0.777628825048788	-0.160741248475336	-0.021372811425413
GB_GCA_000158155.1	0.777303873551624	-0.160860423494665	-0.0214374599085578
GB_GCA_015222725.1	0.780208546686829	-0.159778869662006	-0.0208541056616111
GB_GCA_024644535.1	0.786079222343684	-0.157739189684011	-0.0197193743808617
RS_GCF_009910365.1	0.787371793870081	-0.157266003562582	-0.0194624744038997
GB_GCA_023253715.1	0.796094376430208	-0.154071582142389	-0.0177284561525183
GB_GCA_913048575.1	0.831166903503638	-0.141626003251063	-0.0108623130719617
GB_GCA_016779445.1	0.84309181182474	-0.137299915981768	-0.00850242437406445
GB_GCA_002683335.1	0.842669799313671	-0.137453586121595	-0.00858608918631317
GB_GCA_016778045.1	0.831028632442292	-0.141693616995125	-0.0108942701924742
GB_GCA_902518075.1	0.843488336733779	-0.137166109185206	-0.00842660017111178
GB_GCA_902623175.1	0.846458162879633	-0.136085261428738	-0.00783797701675379
GB_GCA_913052635.1	0.842918059210033	-0.137373692366048	-0.00853963886226442
GB_GCA_902520195.1	0.84230004558451	-0.13759848156186	-0.00866209505899699
GB_GCA_902631395.1	0.850071398603426	-0.134762781316773	-0.00711983419133603
GB_GCA_913056165.1	0.805484219559514	-0.15089680770448	-0.0159337096368449
GB_GCA_009886815.1	0.8212426357196	-0.145154200601811	-0.0128087834335654
GB_GCA_012270045.1	0.822163938270735	-0.144819312198476	-0.0126263395415186
GB_GCA_022425845.1	0.816292919641448	-0.146961603781622	-0.0137913715363076
GB_GCA_913057135.1	0.80019654577311	-0.152816894143375	-0.0169803134208736
GB_GCA_905479205.1	0.805156969090764	-0.15100596409319	-0.0159957124864025
RS_GCF_000158175.1	0.784840810258326	-0.158371627413741	-0.0200137129050194
GB_GCA_024639455.1	0.738631890534302	-0.174432096840642	-0.0289557601921174
GB_GCA_023255355.1	0.744401151162041	-0.172302191105748	-0.0278039444149357
GB_GCA_024645065.1	0.755224817573449	-0.168286314621099	-0.025635388684995
RS_GCF_018860385.1	0.77255787121357	-0.161610576166594	-0.0221180020424023
RS_GCF_002795845.1	0.790014297066877	-0.155155954181518	-0.0186306949123215
GB_GCA_024686035.1	0.776898193792353	-0.160545684528966	-0.0214362548436202
GB_GCA_002470565.1	0.775202807526415	-0.161169335917179	-0.0217738211242096
GB_GCA_016845445.1	0.753175549131225	-0.169267237127516	-0.0261581801981419
GB_GCA_024230095.1	0.760164594064233	-0.166695750764306	-0.0247664355626646
RS_GCF_004005935.1	0.752938579291343	-0.169638681367097	-0.0263011784228698
RS_GCF_008630635.1	0.761477695494356	-0.166518214274406	-0.0246079004531503
RS_GCF_001305295.1	0.778474020743045	-0.16029822548881	-0.0212345884181603
GB_GCA_016744175.1	0.781317749797274	-0.159257863934272	-0.0206702948129149
RS_GCF_000422765.1	0.78124646897681	-0.159283967296707	-0.0206844478062228
GB_GCA_013215505.1	0.799195967143753	-0.15267386149313	-0.0171077122214501
GB_GCA_024347195.1	0.757741538061552	-0.167869181221722	-0.0253444498701871
RS_GCF_003858655.1	0.756936193179615	-0.168168513229577	-0.0255058519997262
GB_GCA_016744155.1	0.76928066103235	-0.16364719786595	-0.023054666892857
GB_GCA_018067325.1	0.77074066505754	-0.163112282305072	-0.0227647030497542
RS_GCF_001597735.1	0.761891515495983	-0.166338547713526	-0.0245167761307108
RS_GCF_001597725.1	0.761430044591471	-0.166507707382676	-0.0246084556469607
RS_GCF_015209595.1	0.75346620206106	-0.169419433294659	-0.0261880268463718
RS_GCF_013868415.1	0.76867334284137	-0.163874075318522	-0.0231759298919156
RS_GCF_019061305.1	0.771049143893613	-0.163004079641354	-0.0227042184567782
RS_GCF_017776525.1	0.781376500365872	-0.159221292576514	-0.0206534009735711
RS_GCF_022343685.1	0.76175160858122	-0.166409254362144	-0.0245503929716483
GB_GCA_024640955.1	0.78743640128723	-0.156988923065475	-0.0194453448406841
RS_GCF_012848475.1	0.792910432980621	-0.154983196901331	-0.0183580423577306
RS_GCF_001045555.1	0.753332215356537	-0.169434023174919	-0.0262118161611654
RS_GCF_002744735.1	0.753670909763378	-0.169310199962511	-0.0261446566065725
RS_GCF_008107725.1	0.752070334804705	-0.1698953913086	-0.026462047487555
RS_GCF_900188435.1	0.752801632218417	-0.169628033167879	-0.0263170377849155
RS_GCF_001854125.1	0.759502113076176	-0.167181976625569	-0.0249896277991739
RS_GCF_019392195.1	0.757263636464988	-0.168000727204143	-0.0254336317020204
RS_GCF_019443085.1	0.760330471504657	-0.166879893180116	-0.0248256375918726
RS_GCF_019264345.1	0.760226047873118	-0.166918057726657	-0.0248463396979305
RS_GCF_017301335.1	0.764084352389685	-0.16550725879882	-0.0240811810917021
RS_GCF_019931195.1	0.764766705842925	-0.165257862603209	-0.0239458995129585
GB_GCA_014762755.1	0.75909238555389	-0.167330294460525	-0.0250703630841436
RS_GCF_022343555.1	0.759628347334727	-0.167134384264959	-0.0249640983521276
RS_GCF_003315345.1	0.75713672102131	-0.168045137197241	-0.0254581070515268
RS_GCF_023311895.1	0.779457488112065	-0.159877777155563	-0.0210294938527744
GB_GCA_011049865.1	0.777130497521495	-0.160728512265191	-0.0214909328523557
RS_GCF_004792665.1	0.765196158872905	-0.165090121813907	-0.0238569725866432
RS_GCF_003344045.1	0.765352489679602	-0.165032957364964	-0.0238259695582813
RS_GCF_005298175.1	0.757388567450542	-0.167945036715346	-0.0254053365782758
GB_GCA_011052285.1	0.786072870299453	-0.114265722559554	-0.0274463007100091
GB_GCA_022824665.1	0.901046747396288	-0.0644141067750418	-0.00589138867425412
GB_GCA_022823625.1	0.907264564456914	-0.0617072789250912	-0.0047222399330602
GB_GCA_022823405.1	0.909230478676639	-0.0608498294481541	-0.0043520841240102
GB_GCA_019633985.1	0.833149249153421	-0.0944400134590256	-0.0188246285216354
GB_GCA_012103395.1	0.833949753173348	-0.0941142038962295	-0.0186811062624216
GB_GCA_024679435.1	0.848903184381349	-0.0876402034931575	-0.0158805422822326
GB_GCA_022826305.1	0.913297548022135	-0.059640909078136	-0.00378539890329818
GB_GCA_009841725.1	0.927785122169598	-0.0533549577512436	-0.0010673533706204
GB_GCA_022822625.1	0.955833442916481	-0.0411565788660992	0.00420187785954224
GB_GCA_002456995.1	0.861594310624161	-0.0826611108200742	-0.0136960826282775
GB_GCA_001629395.1	0.86369056164745	-0.0817522009898816	-0.013303387837536
GB_GCA_002718155.1	0.844881738807866	-0.0898984861702071	-0.0168236616888259
GB_GCA_002729195.1	0.831520836939328	-0.0957737975794562	-0.0193539791385459
GB_GCA_002726415.1	0.852249902658626	-0.0869019742318017	-0.0155098996437835
GB_GCA_014239255.1	0.871516512442893	-0.0785780566691738	-0.0119109164260579
GB_GCA_913031305.1	0.868717729316962	-0.0797887617073642	-0.0124342672867059
GB_GCA_014239575.1	0.877419149433995	-0.0760254164247908	-0.0108074311255996
GB_GCA_018698075.1	0.874132303344851	-0.0774469831569622	-0.0114219517590631
GB_GCA_002694065.1	0.896185152573841	-0.0679217683530757	-0.00730170894496516
GB_GCA_011523045.1	0.897010638554822	-0.0675647686774321	-0.00714737114544906
GB_GCA_002171735.1	0.895110677090932	-0.0683842158566512	-0.00750185904429501
GB_GCA_010025385.1	0.900283305990338	-0.0661529358717844	-0.00653632719612396
GB_GCA_018672825.1	0.910566098436023	-0.0617154452785079	-0.00461671999850069
GB_GCA_016776875.1	0.912797833361124	-0.0607506170172205	-0.00419955864832367
GB_GCA_004212795.1	0.910921465584419	-0.0615618395493997	-0.00455030247638117
GB_GCA_022451485.1	0.86044360351894	-0.0831139164043821	-0.0138961766989472
GB_GCA_012960345.1	0.864937102632834	-0.081166006792077	-0.0130545697192151
GB_GCA_905612355.1	0.869206962991683	-0.0793147324943904	-0.0122547353800454
GB_GCA_002714255.1	0.864037947596037	-0.0815559193286762	-0.0132230248494757
GB_GCA_945787105.1	0.752514676495138	-0.128781287312202	-0.0337234630730476
GB_GCA_024639325.1	0.778473516420245	-0.117424589284229	-0.0288253706870414
GB_GCA_022340345.1	0.748773653014206	-0.130112303632517	-0.034324210455593
GB_GCA_011052015.1	0.727067775178661	-0.139642853890206	-0.0384341389357055
GB_GCA_013152415.1	0.723456210020838	-0.14122544238693	-0.0391163856862489
GB_GCA_003251795.1	0.745126849917916	-0.131896598519546	-0.0351212681787783
GB_GCA_015492195.1	0.722281834897323	-0.141959555332382	-0.0394594793407916
GB_GCA_004298065.1	0.764865485606454	-0.123427163158031	-0.0314740135536042
GB_GCA_023266455.1	0.791321282249936	-0.111876011040081	-0.0264959508948973
GB_GCA_001304215.1	0.772156762429202	-0.120248393154285	-0.0301041423537959
GB_GCA_020354085.1	0.787349053978932	-0.113615308791331	-0.0272456110557128
GB_GCA_016194665.1	0.76194052044388	-0.124724546972064	-0.0320338319307263
GB_GCA_016200465.1	0.757434021492962	-0.126694097313728	-0.0328826161366023
GB_GCA_001785195.1	0.76009516216739	-0.125534232413748	-0.0323828403164065
GB_GCA_024653915.1	0.766005934751311	-0.122954200218942	-0.0312710505337369
GB_GCA_001785115.1	0.755369465279875	-0.127571927127711	-0.0332603600811492
GB_GCA_021323795.1	0.769015867071097	-0.12157612503021	-0.0306757246742657
GB_GCA_021783175.1	0.722971352116709	-0.141567359915014	-0.0392879929153475
GB_GCA_021819085.1	0.734639464915979	-0.136462361202215	-0.0370879204048692
GB_GCA_021827145.1	0.842172688004645	-0.089538361124887	-0.0168539027844082
RS_GCF_003184265.1	0.842639467864054	-0.0893364819709117	-0.0167667784391551
RS_GCF_003333315.1	0.845118392723255	-0.0882532420201855	-0.0162998106084879
GB_GCA_022340825.1	0.7126583379738	-0.145925070159666	-0.0411656642453425
GB_GCA_913009895.1	0.740571274672369	-0.133720575709284	-0.0359064230196642
GB_GCA_003228915.1	0.74685410376026	-0.130968895601391	-0.0347205425275299
RS_GCF_000423825.1	0.747381298017584	-0.110113960719135	-0.0405999867135895
RS_GCF_015100155.1	0.850933002254305	-0.0614328454563915	-0.0222677050317263
RS_GCF_018853815.1	0.85373457501055	-0.0601118704248634	-0.0217698535441043
RS_GCF_002847505.1	0.851531523392242	-0.0611505226520708	-0.0221612912772739
RS_GCF_018853465.1	0.849623887294953	-0.0620500035061258	-0.0225002900452419
GB_GCA_023255755.1	0.839859707872468	-0.0666469620282702	-0.0242320434788636
GB_GCA_023256195.1	0.838501671418881	-0.0672661242388017	-0.0244628392888161
GB_GCA_021375695.1	0.889048476935755	-0.0434304036909677	-0.0154786522296594
RS_GCF_024396695.1	0.879480152288041	-0.047943639269667	-0.0171798901609528
GB_GCA_903905585.1	1.02916771420379	0.126616304778858	-0.0235041031714267
GB_GCA_903893215.1	1.02450829786551	0.123791442904205	-0.0241144910306922
GB_GCA_016703645.1	1.02630593187661	0.129998454195049	-0.0262202148910531
GB_GCA_017302315.1	1.03062186163968	0.132649821092237	-0.0256770422320213
GB_GCA_023150065.1	1.0414764658841	0.139318046482443	-0.0243109088821562
GB_GCA_015657735.1	1.02059052377018	0.126487477356603	-0.0269389560651249
RS_GCF_009469605.1	1.0238411437119	0.128484417438195	-0.0265297849633892
GB_GCA_016789125.1	1.01502995734992	0.123071622732276	-0.0276383533497833
RS_GCF_003034845.1	1.02962685577416	0.132045754660898	-0.0258494258031071
RS_GCF_014489115.1	1.02604323602299	0.12984417327795	-0.0262997739257313
RS_GCF_012911025.1	1.0374614119642	0.136858270614821	-0.0248710661659778
RS_GCF_006496635.1	1.03467260446959	0.135144989384728	-0.0252213873429846
RS_GCF_001696715.1	1.05731042669621	0.149052140311842	-0.0223808025125509
